Tajikistan,TJK,394.2257621,414.4005019,441.3909468,451.6733737,484.2574499,483.6458555,474.7961859,452.8555189,436.266081,426.0238906,421.0333807,421.0982214,421.5912331,422.0110272,422.5326428,434.0585907,434.0059991,435.6082116,434.3166992,431.5780039,430.0232168,429.703001,424.9035044,420.4207528,420.6292269,426.4648026,428.9046431,427.6981987
Thailand,THA,237.827079,236.8098538,236.1988534,236.9408046,227.8612679,220.231951,216.7275898,198.9266828,187.4761455,187.9447132,179.8921611,166.5750494,163.3501728,155.6843506,152.4386713,149.1990729,143.6364256,138.6037365,133.4392908,126.1845742,124.3450292,120.0097936,114.9209842,110.5203682,109.0297237,107.9601352,109.4833687,109.8612219
Timor,TLS,428.2529667,422.3433331,416.9656992,410.8881179,404.5463752,397.6508251,388.8360764,380.0015605,374.4754708,371.831608,368.9556608,362.4318675,358.4320357,357.0192071,353.1152779,347.4058314,338.5845284,333.5869665,329.1697949,326.5054041,324.5805256,324.0812078,324.3210536,327.1619078,331.2601186,332.8059187,333.6339563,335.3455181
Togo,TGO,318.6697069,318.3334038,317.9862845,319.233699,319.9692329,318.430001,318.2835447,319.8797205,321.8783746,318.3208307,318.6982381,318.7703071,318.045495,319.7639805,314.6094924,313.1960992,310.6409823,310.0720598,310.3390532,307.768317,306.3768339,303.6181901,300.5483422,296.3887883,291.6925564,287.0872946,283.3323863,280.0328298
Tonga,TON,276.9294791,276.6301434,274.4006578,273.9477466,273.0007594,271.2124691,270.354608,269.9104145,269.3700494,271.2196198,268.2868951,264.2378009,261.8297585,258.6223362,254.7923784,250.7940285,248.9069339,247.959916,245.7079741,244.2649776,244.1542609,241.4928671,239.244245,237.3889723,235.2561169,232.6599237,229.7345042,227.4903353
Trinidad and Tobago,TTO,401.2124382,396.1865415,397.6634231,408.3206214,415.4402649,397.564524,397.3682314,378.9281687,381.7133548,372.6202339,342.6984857,328.4609058,309.0580723,306.7270138,293.8110454,279.7320526,263.7337238,254.5398667,257.7068895,244.4143303,231.4733952,214.7092298,211.7099444,219.2432417,220.6052629,220.8334086,227.0617663,228.4670438
Tunisia,TUN,438.0046512,437.1104018,438.9902463,437.0715444,432.1273673,431.1410771,424.8554994,436.792286,436.2131352,427.5509622,412.9618835,402.667631,393.4999361,378.1920976,370.2779269,364.1209571,356.9160027,351.1101881,345.6119542,339.9647481,334.6828053,331.4693272,329.137574,327.2679656,325.5177537,323.5378832,321.4524617,318.9907945
Turkey,TUR,334.277134,333.5532368,328.5957748,323.7824269,321.5493163,313.6992133,298.4479196,286.1056365,274.3490576,262.1261654,242.9044038,229.6176852,219.0910042,210.3739011,200.3358663,197.1410224,193.0141568,187.2455388,183.6404108,188.1804611,186.9624293,184.8499331,182.874459,183.6647757,184.5383081,180.4059474,174.7572366,171.285411
Turkmenistan,TKM,563.0547978,581.8622066,607.1065495,664.653326,690.0111108,699.9826991,714.6966545,703.4232428,685.1594694,669.6922605,652.3010027,649.7906758,670.9276291,694.6724914,725.2105325,751.4347617,745.101749,719.0068835,668.5819379,600.1762142,560.8838677,550.7172283,548.8051323,551.1692878,551.6722876,545.9535439,539.3308244,536.7834577
Uganda,UGA,277.1602195,284.3990642,288.9091913,296.6079382,304.3972471,310.6663123,315.6442406,317.0952437,319.2716254,317.5911878,316.0088406,313.9967532,309.2973598,303.0202977,296.5923598,289.2234693,280.3652182,270.0496214,259.3488517,250.0640104,241.3351147,234.2955722,229.8061621,227.3157508,224.3182065,219.4865346,215.4124125,213.3326586
Ukraine,UKR,530.2072796,556.3348017,583.4798713,615.0351437,643.5494931,693.0832319,682.9703455,648.2775553,610.1305363,628.9139358,643.3356151,630.0470485,636.3604537,635.7052402,644.5266819,654.7645681,627.8048946,637.7829106,637.6527372,587.058264,571.1250159,546.2865403,542.8165145,537.4404967,510.3685542,583.2711198,565.4519834,539.8490696
United Arab Emirates,ARE,385.1872963,382.0965044,380.6114585,378.7962601,377.3651239,378.1326724,373.7290659,368.9050262,383.8234905,394.8912207,398.9202589,395.1316875,373.8738873,372.8097295,366.6262801,347.2326205,342.9729854,336.0443943,325.3182511,322.7222699,322.2390635,321.9384737,322.1766031,321.5072252,321.1362755,320.2390866,319.3753693,317.8397307
United Kingdom,GBR,300.7580192,292.5453875,283.7407464,281.8926707,267.1846163,263.3387687,253.7701937,243.0091251,236.0443536,227.6311456,216.1363805,207.7628735,202.8924655,195.7253295,181.1750487,171.2595852,164.3605711,156.2985825,151.1459749,142.0407514,135.9897181,129.2595723,126.1347969,125.2387558,121.6865107,122.30632,121.6965668,122.137185
United States,USA,256.117049,249.5202621,242.139026,243.234808,239.1094022,236.5612474,231.0567769,225.9533582,222.0018606,220.8653295,216.2862084,211.8571677,206.9658658,200.4402119,190.0028659,185.6596527,178.7264802,171.6694939,167.1521854,161.9410593,156.1114191,154.9614713,152.3737762,150.7277101,149.6783666,149.3206548,150.5341174,151.0894919
Uruguay,URY,295.5738798,276.8973975,280.0030098,280.9313067,269.5422475,265.0498506,255.6744308,246.5972563,249.1473336,243.6118129,232.3547929,223.3129047,221.3053496,220.8371095,217.1148301,207.7515147,195.5276528,200.9020874,185.4388533,175.4086112,171.8370832,175.3386721,172.1631859,165.8276409,159.3341089,159.5282912,159.9258842,160.7084314
Uzbekistan,UZB,455.2597219,472.7956239,505.3085605,544.4626525,569.543849,569.4438866,571.3546065,582.4197063,612.1530992,623.844359,643.4209133,670.7398513,705.5441158,739.8724697,776.258709,795.7591374,781.1625477,779.6166583,791.3348806,781.9869854,778.8174767,771.3129263,772.2716242,770.6446507,754.7710037,746.7353102,734.7666441,724.4166949
Vanuatu,VUT,596.9847114,595.9994301,595.0340485,594.1801036,592.1728654,590.746811,588.5451049,586.7762597,584.6211357,583.5102749,581.7098343,580.780975,581.4801107,580.1682383,578.8401833,577.4764551,573.8504167,571.0341643,566.9193034,563.1560691,558.5023119,555.3157503,553.0341927,550.7216992,549.0248688,548.4805107,547.4541929,546.3001539
Venezuela,VEN,304.9352799,304.9352799,303.547727,298.8401526,303.4583555,290.8401543,270.2715963,252.9385946,247.9882183,238.1448757,233.2161164,228.71366,223.9040842,224.7901365,209.9745022,203.2621386,202.6384977,201.8216785,204.080586,200.6789924,195.0271045,194.8944016,195.8858531,199.2873695,212.8216489,216.8740565,203.7884833,204.850277
Vietnam,VNM,322.0764782,320.5533003,319.0052278,316.9467394,314.1082954,310.7655444,306.8215348,303.8058976,302.00142,301.1593881,300.1727792,298.4458896,295.0594054,291.4228663,287.6567983,283.2206931,278.8659754,274.1954193,270.1509752,266.3665307,262.4188678,258.2632201,254.725562,251.9680282,249.9833554,248.1991307,246.6714068,245.4645697
Yemen,YEM,644.4655869,641.6532,640.3050363,639.52212,637.9540007,635.080854,630.2160888,624.5248916,616.7574184,608.8686701,598.7363031,588.2925529,578.8035395,568.7780204,559.5255145,548.9904842,538.7612541,529.1097622,520.2504529,512.9381527,504.6395937,499.3244994,495.0052207,491.6074442,490.1484991,491.3076359,492.9732227,495.0026994
Zambia,ZMB,329.9656631,340.6850228,350.581532,359.5332026,368.9685684,377.5863945,380.3020295,378.1565272,373.5994704,362.7371817,350.6329386,335.2770217,321.0301624,309.9003943,297.0456975,285.7980847,278.4044621,270.364887,266.9862335,261.5000831,259.8848156,255.634085,250.8982252,246.4702296,242.4110728,239.305572,236.3191577,234.4992853
Zimbabwe,ZWE,261.1910999,248.6951514,244.6730284,241.5863364,241.1045627,245.3967719,248.4332755,261.4164356,287.555835,316.7538327,349.2690577,364.4527382,383.8582421,389.9382214,398.7204147,400.9588426,399.7366107,397.5788799,399.0601413,397.3711155,387.6959576,370.4478208,354.9099154,341.3103055,330.5271918,320.9851919,313.6080875,307.8461952
